path,filter,best_f1
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,mean_13,0.7968503937007874
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,mean_15,0.8372881355932204
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,mean_17,0.8529411764705883
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,mean_19,0.8585365853658536
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,mean_21,0.8594249201277955
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,gaussian_9,0.7103448275862069
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,gaussian_11,0.7716262975778547
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,gaussian_13,0.833063209076175
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,gaussian_15,0.8486842105263158
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,gaussian_17,0.8576051779935275
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,gaussian_19,0.8628099173553719
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,gaussian_21,0.8603531300160514
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,median_9,0.7959183673469388
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,median_11,0.812603648424544
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,median_13,0.8175675675675677
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,median_15,0.8258706467661692
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,median_17,0.8405797101449276
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,median_19,0.8444444444444443
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,median_21,0.8562401263823064
er_3_pic_run08009_ev47_unet_mean_gaussian_median_cygno,cygno_0,0.017665615141955835
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,unet_0,0.8557692307692307
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,mean_9,0.600326264274062
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,mean_11,0.6801619433198381
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,mean_13,0.755632582322357
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,mean_15,0.8112582781456953
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,mean_17,0.8387096774193548
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,mean_19,0.8482003129890453
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,mean_21,0.8500772797527049
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,gaussian_9,0.669051878354204
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,gaussian_11,0.7105263157894737
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,gaussian_13,0.7531531531531531
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,gaussian_15,0.8006932409012132
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,gaussian_17,0.8403908794788274
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,gaussian_19,0.8490566037735849
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,gaussian_21,0.8536953242835595
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,median_9,0.7561837455830388
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,median_11,0.7888707037643208
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,median_13,0.8055077452667814
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,median_15,0.8220064724919094
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,median_17,0.8256000000000001
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,median_19,0.816
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,median_21,0.8020477815699658
er_3_pic_run08009_ev64_unet_mean_gaussian_median_cygno,cygno_0,0.02260738507912585
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,unet_0,0.8839427662957074
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,mean_9,0.7530224525043179
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,mean_11,0.8347529812606473
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,mean_13,0.845679012345679
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,mean_15,0.8550295857988166
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,mean_17,0.8502269288956128
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,mean_19,0.849478390461997
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,mean_21,0.8415999999999999
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,gaussian_9,0.7207547169811321
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,gaussian_11,0.7993421052631577
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,gaussian_13,0.826890756302521
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,gaussian_15,0.8356164383561644
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,gaussian_17,0.8451178451178452
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,gaussian_19,0.8466076696165191
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,gaussian_21,0.8536953242835595
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,median_9,0.8076923076923078
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,median_11,0.8197278911564626
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,median_13,0.8327974276527331
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,median_15,0.8353658536585366
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,median_17,0.8409448818897638
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,median_19,0.8333333333333334
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,median_21,0.8293460925039872
er_3_pic_run08009_ev84_unet_mean_gaussian_median_cygno,cygno_0,0.0182648401826484
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,unet_0,0.8665620094191523
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,mean_9,0.7552986512524085
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,mean_11,0.8130360205831905
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,mean_13,0.835725677830941
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,mean_15,0.8548644338118022
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,mean_17,0.8504672897196262
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,mean_19,0.8584905660377359
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,mean_21,0.8530351437699679
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,gaussian_9,0.7490494296577946
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,gaussian_11,0.7934782608695652
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,gaussian_13,0.8196721311475411
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,gaussian_15,0.8369747899159665
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,gaussian_17,0.8409090909090909
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,gaussian_19,0.8469860896445132
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,gaussian_21,0.8557993730407524
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,median_9,0.7927927927927928
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,median_11,0.8205128205128205
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,median_13,0.816949152542373
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,median_15,0.8243243243243242
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,median_17,0.8287671232876713
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,median_19,0.828125
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,median_21,0.8260869565217392
er_3_pic_run08009_ev88_unet_mean_gaussian_median_cygno,cygno_0,0.026028547439126786
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,unet_0,0.8726708074534162
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,mean_9,0.7248322147651006
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,mean_11,0.7770491803278688
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,mean_13,0.8151986183074266
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,mean_15,0.8562596599690881
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,mean_17,0.8558139534883721
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,mean_19,0.8507462686567163
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,mean_21,0.8541033434650456
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,gaussian_9,0.7105263157894737
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,gaussian_11,0.7803163444639718
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,gaussian_13,0.8033898305084745
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,gaussian_15,0.833063209076175
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,gaussian_17,0.8553846153846153
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,gaussian_19,0.8597842835130971
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,gaussian_21,0.8641221374045801
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,median_9,0.7944250871080138
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,median_11,0.8102564102564102
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,median_13,0.8018720748829953
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,median_15,0.814935064935065
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,median_17,0.8087091757387247
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,median_19,0.813397129186603
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,median_21,0.8191999999999999
er_3_pic_run08009_ev53_unet_mean_gaussian_median_cygno,cygno_0,0.025461158742530528
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,unet_0,0.8969889064976229
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,mean_9,0.7746741154562383
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,mean_11,0.8421052631578947
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,mean_13,0.8745980707395499
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,mean_15,0.8760064412238324
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,mean_17,0.8785942492012779
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,mean_19,0.8775834658187599
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,mean_21,0.8706240487062404
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,gaussian_9,0.7323943661971831
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,gaussian_11,0.7809847198641765
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,gaussian_13,0.8246753246753247
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,gaussian_15,0.8465266558966074
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,gaussian_17,0.8616352201257862
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,gaussian_19,0.8708133971291867
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,gaussian_21,0.8743882544861337
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,median_9,0.7641681901279708
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,median_11,0.7775891341256366
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,median_13,0.8083623693379791
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,median_15,0.826890756302521
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,median_17,0.8263069139966273
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,median_19,0.8406250000000001
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,median_21,0.8301225919439579
er_3_pic_run08009_ev54_unet_mean_gaussian_median_cygno,cygno_0,0.02329450915141431
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,unet_0,0.8663446054750402
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,mean_9,0.7463235294117647
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,mean_11,0.8055555555555556
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,mean_13,0.840625
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,mean_15,0.8738170347003155
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,mean_17,0.8730650154798762
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,mean_19,0.865625
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,mean_21,0.8607198748043818
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,gaussian_9,0.6914893617021277
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,gaussian_11,0.7661691542288558
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,gaussian_13,0.8088467614533965
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,gaussian_15,0.840625
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,gaussian_17,0.851908396946565
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,gaussian_19,0.8571428571428572
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,gaussian_21,0.8669796557120499
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,median_9,0.7794871794871794
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,median_11,0.7959527824620573
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,median_13,0.8056426332288401
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,median_15,0.7934959349593496
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,median_17,0.7975460122699387
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,median_19,0.7885532591414944
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,median_21,0.799410029498525
er_3_pic_run08009_ev6_unet_mean_gaussian_median_cygno,cygno_0,0.018818216033120058
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,unet_0,0.8554396423248882
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,mean_9,0.6484641638225256
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,mean_11,0.7644927536231885
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,mean_13,0.8215488215488216
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,mean_15,0.8320493066255779
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,mean_17,0.8441176470588234
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,mean_19,0.8453900709219857
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,mean_21,0.8378766140602582
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,gaussian_9,0.6666666666666666
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,gaussian_11,0.7263339070567986
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,gaussian_13,0.7672131147540984
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,gaussian_15,0.7962085308056872
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,gaussian_17,0.8031746031746032
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,gaussian_19,0.8093645484949832
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,gaussian_21,0.8093645484949832
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,median_9,0.7918781725888325
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,median_11,0.8287112561174551
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,median_13,0.8183306055646481
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,median_15,0.8186046511627907
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,median_17,0.8266253869969041
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,median_19,0.8372093023255814
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,median_21,0.8320493066255779
er_3_pic_run08009_ev36_unet_mean_gaussian_median_cygno,cygno_0,0.01759729272419628
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,unet_0,0.8419405320813772
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,mean_9,0.7473309608540925
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,mean_11,0.7978142076502732
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,mean_13,0.8116438356164384
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,mean_15,0.8220064724919093
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,mean_17,0.8243021346469622
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,mean_19,0.8218298555377207
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,mean_21,0.8258859784283513
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,gaussian_9,0.7071428571428572
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,gaussian_11,0.7495559502664298
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,gaussian_13,0.7819819819819819
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,gaussian_15,0.8027444253859348
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,gaussian_17,0.8020477815699659
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,gaussian_19,0.8089500860585197
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,gaussian_21,0.8153310104529617
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,median_9,0.7829313543599258
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,median_11,0.7955390334572491
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,median_13,0.802065404475043
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,median_15,0.8209764918625678
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,median_17,0.8192771084337349
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,median_19,0.8247787610619469
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,median_21,0.8148148148148148
er_3_pic_run08009_ev67_unet_mean_gaussian_median_cygno,cygno_0,0.02446225221425559
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,unet_0,0.8864696734059098
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,mean_9,0.6704331450094161
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,mean_11,0.7252747252747254
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,mean_13,0.794701986754967
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,mean_15,0.8376068376068377
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,mean_17,0.8667736757624397
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,mean_19,0.8707692307692309
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,mean_21,0.8615863141524106
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,gaussian_9,0.6595744680851064
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,gaussian_11,0.7175843694493783
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,gaussian_13,0.7625418060200667
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,gaussian_15,0.8037676609105181
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,gaussian_17,0.8150470219435737
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,gaussian_19,0.8293460925039873
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,gaussian_21,0.8275862068965517
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,median_9,0.7985480943738658
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,median_11,0.8231173380035025
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,median_13,0.8144499178981939
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,median_15,0.8241379310344829
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,median_17,0.812720848056537
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,median_19,0.8034782608695653
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,median_21,0.7942122186495177
er_3_pic_run08009_ev95_unet_mean_gaussian_median_cygno,cygno_0,0.019062748212867353
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,unet_0,0.8807339449541284
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,mean_9,0.767605633802817
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,mean_11,0.8060200668896322
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,mean_13,0.8525641025641026
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,mean_15,0.8729446935724963
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,mean_17,0.8755622188905547
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,mean_19,0.8672839506172839
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,mean_21,0.8699690402476781
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,gaussian_9,0.7197231833910035
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,gaussian_11,0.7601351351351352
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,gaussian_13,0.7923322683706071
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,gaussian_15,0.8098918083462133
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,gaussian_17,0.8224299065420562
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,gaussian_19,0.8249258160237388
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,gaussian_21,0.8255813953488372
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,median_9,0.7830508474576272
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,median_11,0.7895652173913043
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,median_13,0.7808896210873146
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,median_15,0.7934131736526946
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,median_17,0.8024502297090351
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,median_19,0.814352574102964
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,median_21,0.8165289256198347
er_3_pic_run08009_ev3_unet_mean_gaussian_median_cygno,cygno_0,0.018009004502251125
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,unet_0,0.8514548238897396
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,mean_9,0.5845511482254697
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,mean_11,0.7001733102253034
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,mean_13,0.7543859649122806
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,mean_15,0.8156606851549756
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,mean_17,0.8346456692913385
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,mean_19,0.8404993065187241
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,mean_21,0.8366197183098592
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,gaussian_9,0.6057142857142858
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,gaussian_11,0.6914498141263941
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,gaussian_13,0.7625649913344887
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,gaussian_15,0.8206785137318255
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,gaussian_17,0.8330683624801273
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,gaussian_19,0.8408408408408409
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,gaussian_21,0.8401162790697674
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,median_9,0.761904761904762
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,median_11,0.7851099830795263
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,median_13,0.7986798679867988
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,median_15,0.8139534883720931
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,median_17,0.8205128205128206
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,median_19,0.8106416275430359
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,median_21,0.8066115702479338
er_3_pic_run08009_ev7_unet_mean_gaussian_median_cygno,cygno_0,0.017790956263899184
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,unet_0,0.8676236044657096
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,mean_9,0.5415384615384616
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,mean_11,0.5981308411214954
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,mean_13,0.7116104868913857
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,mean_15,0.7729636048526863
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,mean_17,0.812392426850258
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,mean_19,0.8320726172465961
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,mean_21,0.8335787923416789
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,gaussian_9,0.576923076923077
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,gaussian_11,0.6401225114854516
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,gaussian_13,0.6868686868686867
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,gaussian_15,0.7482758620689656
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,gaussian_17,0.7882960413080895
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,gaussian_19,0.8157894736842105
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,gaussian_21,0.8315301391035548
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,median_9,0.7958477508650518
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,median_11,0.8103727714748785
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,median_13,0.8165289256198347
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,median_15,0.8175675675675675
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,median_17,0.8227848101265823
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,median_19,0.8262910798122067
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,median_21,0.8272583201267829
er_3_pic_run08009_ev30_unet_mean_gaussian_median_cygno,cygno_0,0.019124678190511217
er_3_pic_run08009_ev10_unet_mean_gaussian_median_cygno,unet_0,0.8465430016863407
er_3_pic_run08009_ev10_unet_mean_gaussian_median_cygno,mean_9,0.7005649717514124
er_3_pic_run08009_ev10_unet_mean_gaussian_median_cygno,mean_11,0.7609075043630017
er_3_pic_run08009_ev10_unet_mean_gaussian_median_cygno,mean_13,0.7985739750445633
er_3_pic_run08009_ev10_unet_mean_gaussian_median_cygno,mean_15,0.8213058419243987
er_3_pic_run08009_ev10_unet_mean_gaussian_median_cygno,mean_17,0.8293460925039874
